"LawaSiteID","Year","Measurement","Value","LFENZID","SiteID","Agency","Region","Long","Lat","LType","GeomorphicLType"
"ecan-00334",2015,"TLI",7.16183006084668,48177,"lake ellesmere mid-lake","ecan","canterbury",172.454017354757,-43.7845987203961,"Icoll","Shoreline"
"ecan-00334",2016,"TLI",6.94884717856669,48177,"lake ellesmere mid-lake","ecan","canterbury",172.454017354757,-43.7845987203961,"Icoll","Shoreline"
"ecan-00334",2017,"TLI",6.84033911869326,48177,"lake ellesmere mid-lake","ecan","canterbury",172.454017354757,-43.7845987203961,"Icoll","Shoreline"
"ecan-00334",2018,"TLI",6.88647451947864,48177,"lake ellesmere mid-lake","ecan","canterbury",172.454017354757,-43.7845987203961,"Icoll","Shoreline"
"ecan-00335",2004,"TLI",1.20332028636484,48597,"lake lyndon mid lake","ecan","canterbury",171.703637051303,-43.2999102746262,"Stratified","Glacial"
"ecan-00335",2005,"TLI",1.9655599100961,48597,"lake lyndon mid lake","ecan","canterbury",171.703637051303,-43.2999102746262,"Stratified","Glacial"
"ecan-00335",2006,"TLI",2.72254448962889,48597,"lake lyndon mid lake","ecan","canterbury",171.703637051303,-43.2999102746262,"Stratified","Glacial"
"ecan-00335",2007,"TLI",2.40190286111186,48597,"lake lyndon mid lake","ecan","canterbury",171.703637051303,-43.2999102746262,"Stratified","Glacial"
"ecan-00335",2008,"TLI",2.55926516364624,48597,"lake lyndon mid lake","ecan","canterbury",171.703637051303,-43.2999102746262,"Stratified","Glacial"
"ecan-00335",2009,"TLI",3.09413219512383,48597,"lake lyndon mid lake","ecan","canterbury",171.703637051303,-43.2999102746262,"Stratified","Glacial"
"ecan-00335",2010,"TLI",2.85061012556878,48597,"lake lyndon mid lake","ecan","canterbury",171.703637051303,-43.2999102746262,"Stratified","Glacial"
"ecan-00335",2011,"TLI",2.87056719360784,48597,"lake lyndon mid lake","ecan","canterbury",171.703637051303,-43.2999102746262,"Stratified","Glacial"
"ecan-00335",2012,"TLI",2.86915309521062,48597,"lake lyndon mid lake","ecan","canterbury",171.703637051303,-43.2999102746262,"Stratified","Glacial"
"ecan-00335",2013,"TLI",2.8801726928261,48597,"lake lyndon mid lake","ecan","canterbury",171.703637051303,-43.2999102746262,"Stratified","Glacial"
"ecan-00335",2014,"TLI",2.78274878882639,48597,"lake lyndon mid lake","ecan","canterbury",171.703637051303,-43.2999102746262,"Stratified","Glacial"
"ecan-00335",2015,"TLI",3.07165181843439,48597,"lake lyndon mid lake","ecan","canterbury",171.703637051303,-43.2999102746262,"Stratified","Glacial"
"ecan-00335",2016,"TLI",3.08377021240779,48597,"lake lyndon mid lake","ecan","canterbury",171.703637051303,-43.2999102746262,"Stratified","Glacial"
"ecan-00335",2017,"TLI",3.01040309732936,48597,"lake lyndon mid lake","ecan","canterbury",171.703637051303,-43.2999102746262,"Stratified","Glacial"
"ecan-00335",2018,"TLI",3.14265977949361,48597,"lake lyndon mid lake","ecan","canterbury",171.703637051303,-43.2999102746262,"Stratified","Glacial"
"ecan-00336",2004,"TLI",0.713368796624113,48451,"lake coleridge mid lake, near island","ecan","canterbury",171.484399540275,-43.2860602146766,"Stratified","Glacial"
"ecan-00336",2005,"TLI",1.19354624438194,48451,"lake coleridge mid lake, near island","ecan","canterbury",171.484399540275,-43.2860602146766,"Stratified","Glacial"
"ecan-00336",2006,"TLI",1.34431730917459,48451,"lake coleridge mid lake, near island","ecan","canterbury",171.484399540275,-43.2860602146766,"Stratified","Glacial"
"ecan-00336",2007,"TLI",1.02328991903738,48451,"lake coleridge mid lake, near island","ecan","canterbury",171.484399540275,-43.2860602146766,"Stratified","Glacial"
"ecan-00336",2008,"TLI",1.84652459994504,48451,"lake coleridge mid lake, near island","ecan","canterbury",171.484399540275,-43.2860602146766,"Stratified","Glacial"
"ecan-00336",2009,"TLI",2.24421068445839,48451,"lake coleridge mid lake, near island","ecan","canterbury",171.484399540275,-43.2860602146766,"Stratified","Glacial"
"ecan-00336",2010,"TLI",1.92283916678014,48451,"lake coleridge mid lake, near island","ecan","canterbury",171.484399540275,-43.2860602146766,"Stratified","Glacial"
"ecan-00336",2011,"TLI",1.63721153433014,48451,"lake coleridge mid lake, near island","ecan","canterbury",171.484399540275,-43.2860602146766,"Stratified","Glacial"
"ecan-00336",2012,"TLI",1.67879101585645,48451,"lake coleridge mid lake, near island","ecan","canterbury",171.484399540275,-43.2860602146766,"Stratified","Glacial"
"ecan-00336",2013,"TLI",1.40553758563821,48451,"lake coleridge mid lake, near island","ecan","canterbury",171.484399540275,-43.2860602146766,"Stratified","Glacial"
"ecan-00336",2014,"TLI",1.45771497293692,48451,"lake coleridge mid lake, near island","ecan","canterbury",171.484399540275,-43.2860602146766,"Stratified","Glacial"
"ecan-00336",2015,"TLI",1.47397263759327,48451,"lake coleridge mid lake, near island","ecan","canterbury",171.484399540275,-43.2860602146766,"Stratified","Glacial"
"ecan-00336",2016,"TLI",1.3476633563615,48451,"lake coleridge mid lake, near island","ecan","canterbury",171.484399540275,-43.2860602146766,"Stratified","Glacial"
"ecan-00336",2017,"TLI",1.3898246264064,48451,"lake coleridge mid lake, near island","ecan","canterbury",171.484399540275,-43.2860602146766,"Stratified","Glacial"
"ecan-00336",2018,"TLI",1.88209784241594,48451,"lake coleridge mid lake, near island","ecan","canterbury",171.484399540275,-43.2860602146766,"Stratified","Glacial"
"ecan-00337",2004,"TLI",2.22893047476188,48447,"lake georgina mid lake","ecan","canterbury",171.568863187848,-43.3177046437917,"Polymictic","Glacial"
"ecan-00337",2005,"TLI",2.4389546528335,48447,"lake georgina mid lake","ecan","canterbury",171.568863187848,-43.3177046437917,"Polymictic","Glacial"
"ecan-00337",2006,"TLI",3.25408253963086,48447,"lake georgina mid lake","ecan","canterbury",171.568863187848,-43.3177046437917,"Polymictic","Glacial"
"ecan-00337",2007,"TLI",4.64282365121221,48447,"lake georgina mid lake","ecan","canterbury",171.568863187848,-43.3177046437917,"Polymictic","Glacial"
"ecan-00337",2008,"TLI",4.25307845734615,48447,"lake georgina mid lake","ecan","canterbury",171.568863187848,-43.3177046437917,"Polymictic","Glacial"
"ecan-00337",2009,"TLI",3.55602421091301,48447,"lake georgina mid lake","ecan","canterbury",171.568863187848,-43.3177046437917,"Polymictic","Glacial"
"ecan-00337",2010,"TLI",3.51488732893825,48447,"lake georgina mid lake","ecan","canterbury",171.568863187848,-43.3177046437917,"Polymictic","Glacial"
"ecan-00337",2011,"TLI",3.66069442052722,48447,"lake georgina mid lake","ecan","canterbury",171.568863187848,-43.3177046437917,"Polymictic","Glacial"
"ecan-00337",2012,"TLI",3.36906584573758,48447,"lake georgina mid lake","ecan","canterbury",171.568863187848,-43.3177046437917,"Polymictic","Glacial"
"ecan-00337",2013,"TLI",4.13283132317802,48447,"lake georgina mid lake","ecan","canterbury",171.568863187848,-43.3177046437917,"Polymictic","Glacial"
"ecan-00337",2014,"TLI",5.03732751304283,48447,"lake georgina mid lake","ecan","canterbury",171.568863187848,-43.3177046437917,"Polymictic","Glacial"
"ecan-00337",2015,"TLI",3.8732917072328,48447,"lake georgina mid lake","ecan","canterbury",171.568863187848,-43.3177046437917,"Polymictic","Glacial"
"ecan-00337",2016,"TLI",4.27576573916261,48447,"lake georgina mid lake","ecan","canterbury",171.568863187848,-43.3177046437917,"Polymictic","Glacial"
"ecan-00337",2017,"TLI",4.09835224016389,48447,"lake georgina mid lake","ecan","canterbury",171.568863187848,-43.3177046437917,"Polymictic","Glacial"
"ecan-00337",2018,"TLI",4.08618053228212,48447,"lake georgina mid lake","ecan","canterbury",171.568863187848,-43.3177046437917,"Polymictic","Glacial"
"ecan-00338",2004,"TLI",1.21449377370319,48455,"lake ida mid lake","ecan","canterbury",171.5383835601,-43.2354097769768,"Polymictic","Glacial"
"ecan-00338",2005,"TLI",2.46907760259597,48455,"lake ida mid lake","ecan","canterbury",171.5383835601,-43.2354097769768,"Polymictic","Glacial"
"ecan-00338",2006,"TLI",1.98002506848851,48455,"lake ida mid lake","ecan","canterbury",171.5383835601,-43.2354097769768,"Polymictic","Glacial"
"ecan-00338",2007,"TLI",2.36846892417678,48455,"lake ida mid lake","ecan","canterbury",171.5383835601,-43.2354097769768,"Polymictic","Glacial"
"ecan-00338",2008,"TLI",2.42550604861387,48455,"lake ida mid lake","ecan","canterbury",171.5383835601,-43.2354097769768,"Polymictic","Glacial"
"ecan-00338",2009,"TLI",2.61834374968591,48455,"lake ida mid lake","ecan","canterbury",171.5383835601,-43.2354097769768,"Polymictic","Glacial"
"ecan-00338",2010,"TLI",2.87452736223495,48455,"lake ida mid lake","ecan","canterbury",171.5383835601,-43.2354097769768,"Polymictic","Glacial"
"ecan-00338",2011,"TLI",2.78191777920145,48455,"lake ida mid lake","ecan","canterbury",171.5383835601,-43.2354097769768,"Polymictic","Glacial"
"ecan-00338",2012,"TLI",2.47477260437889,48455,"lake ida mid lake","ecan","canterbury",171.5383835601,-43.2354097769768,"Polymictic","Glacial"
"ecan-00338",2013,"TLI",2.55022985386373,48455,"lake ida mid lake","ecan","canterbury",171.5383835601,-43.2354097769768,"Polymictic","Glacial"
"ecan-00338",2014,"TLI",3.31516542997789,48455,"lake ida mid lake","ecan","canterbury",171.5383835601,-43.2354097769768,"Polymictic","Glacial"
"ecan-00338",2015,"TLI",3.06172087177102,48455,"lake ida mid lake","ecan","canterbury",171.5383835601,-43.2354097769768,"Polymictic","Glacial"
"ecan-00338",2016,"TLI",2.99181214564513,48455,"lake ida mid lake","ecan","canterbury",171.5383835601,-43.2354097769768,"Polymictic","Glacial"
"ecan-00338",2017,"TLI",3.76470769417295,48455,"lake ida mid lake","ecan","canterbury",171.5383835601,-43.2354097769768,"Polymictic","Glacial"
"ecan-00338",2018,"TLI",2.9750313569473,48455,"lake ida mid lake","ecan","canterbury",171.5383835601,-43.2354097769768,"Polymictic","Glacial"
"ecan-00339",2004,"TLI",1.68640315191848,48213,"lake selfe mid lake","ecan","canterbury",171.521950376803,-43.2412934461352,"Stratified","Glacial"
"ecan-00339",2005,"TLI",2.09650196547887,48213,"lake selfe mid lake","ecan","canterbury",171.521950376803,-43.2412934461352,"Stratified","Glacial"
"ecan-00339",2006,"TLI",2.33548382797022,48213,"lake selfe mid lake","ecan","canterbury",171.521950376803,-43.2412934461352,"Stratified","Glacial"
"ecan-00339",2007,"TLI",2.27747372300761,48213,"lake selfe mid lake","ecan","canterbury",171.521950376803,-43.2412934461352,"Stratified","Glacial"
"ecan-00339",2008,"TLI",2.7838963463191,48213,"lake selfe mid lake","ecan","canterbury",171.521950376803,-43.2412934461352,"Stratified","Glacial"
"ecan-00339",2009,"TLI",2.8903462527651,48213,"lake selfe mid lake","ecan","canterbury",171.521950376803,-43.2412934461352,"Stratified","Glacial"
"ecan-00339",2010,"TLI",2.96561909440695,48213,"lake selfe mid lake","ecan","canterbury",171.521950376803,-43.2412934461352,"Stratified","Glacial"
"ecan-00339",2011,"TLI",2.82838649178939,48213,"lake selfe mid lake","ecan","canterbury",171.521950376803,-43.2412934461352,"Stratified","Glacial"
"ecan-00339",2012,"TLI",2.93725020573492,48213,"lake selfe mid lake","ecan","canterbury",171.521950376803,-43.2412934461352,"Stratified","Glacial"
"ecan-00339",2013,"TLI",2.71990907066441,48213,"lake selfe mid lake","ecan","canterbury",171.521950376803,-43.2412934461352,"Stratified","Glacial"
"ecan-00339",2014,"TLI",2.80829643245199,48213,"lake selfe mid lake","ecan","canterbury",171.521950376803,-43.2412934461352,"Stratified","Glacial"
"ecan-00339",2015,"TLI",2.95259464100229,48213,"lake selfe mid lake","ecan","canterbury",171.521950376803,-43.2412934461352,"Stratified","Glacial"
"ecan-00339",2016,"TLI",2.82693996452834,48213,"lake selfe mid lake","ecan","canterbury",171.521950376803,-43.2412934461352,"Stratified","Glacial"
"ecan-00339",2017,"TLI",3.41443064072597,48213,"lake selfe mid lake","ecan","canterbury",171.521950376803,-43.2412934461352,"Stratified","Glacial"
"ecan-00339",2018,"TLI",3.30174173378329,48213,"lake selfe mid lake","ecan","canterbury",171.521950376803,-43.2412934461352,"Stratified","Glacial"
"ecan-00340",2004,"TLI",1.6060719086389,47892,"lake heron main basin","ecan","canterbury",171.168920411186,-43.4843191352548,"Stratified","Glacial"
"ecan-00340",2005,"TLI",2.32640574732863,47892,"lake heron main basin","ecan","canterbury",171.168920411186,-43.4843191352548,"Stratified","Glacial"
"ecan-00340",2006,"TLI",2.29547123373918,47892,"lake heron main basin","ecan","canterbury",171.168920411186,-43.4843191352548,"Stratified","Glacial"
"ecan-00340",2007,"TLI",2.65742864468938,47892,"lake heron main basin","ecan","canterbury",171.168920411186,-43.4843191352548,"Stratified","Glacial"
"ecan-00340",2008,"TLI",2.75732935690424,47892,"lake heron main basin","ecan","canterbury",171.168920411186,-43.4843191352548,"Stratified","Glacial"
"ecan-00340",2009,"TLI",3.01325369809458,47892,"lake heron main basin","ecan","canterbury",171.168920411186,-43.4843191352548,"Stratified","Glacial"
"ecan-00340",2010,"TLI",2.92925028805581,47892,"lake heron main basin","ecan","canterbury",171.168920411186,-43.4843191352548,"Stratified","Glacial"
"ecan-00340",2011,"TLI",3.0200446122561,47892,"lake heron main basin","ecan","canterbury",171.168920411186,-43.4843191352548,"Stratified","Glacial"
"ecan-00340",2012,"TLI",3.0322083191877,47892,"lake heron main basin","ecan","canterbury",171.168920411186,-43.4843191352548,"Stratified","Glacial"
"ecan-00340",2013,"TLI",2.77676379809839,47892,"lake heron main basin","ecan","canterbury",171.168920411186,-43.4843191352548,"Stratified","Glacial"
"ecan-00340",2014,"TLI",2.92930031053738,47892,"lake heron main basin","ecan","canterbury",171.168920411186,-43.4843191352548,"Stratified","Glacial"
"ecan-00340",2015,"TLI",2.64914815823836,47892,"lake heron main basin","ecan","canterbury",171.168920411186,-43.4843191352548,"Stratified","Glacial"
"ecan-00340",2016,"TLI",3.06572634405397,47892,"lake heron main basin","ecan","canterbury",171.168920411186,-43.4843191352548,"Stratified","Glacial"
"ecan-00340",2017,"TLI",3.10750794316789,47892,"lake heron main basin","ecan","canterbury",171.168920411186,-43.4843191352548,"Stratified","Glacial"
"ecan-00340",2018,"TLI",3.48394112933095,47892,"lake heron main basin","ecan","canterbury",171.168920411186,-43.4843191352548,"Stratified","Glacial"
"ecan-00341",2004,"TLI",2.32475496314384,47193,"lake alexandrina mid lake, surface","ecan","canterbury",170.45382149692,-43.9334309450786,"Stratified","Glacial"
"ecan-00341",2005,"TLI",2.7973923105218,47193,"lake alexandrina mid lake, surface","ecan","canterbury",170.45382149692,-43.9334309450786,"Stratified","Glacial"
"ecan-00341",2006,"TLI",2.68771480061652,47193,"lake alexandrina mid lake, surface","ecan","canterbury",170.45382149692,-43.9334309450786,"Stratified","Glacial"
"ecan-00341",2007,"TLI",3.14926212469449,47193,"lake alexandrina mid lake, surface","ecan","canterbury",170.45382149692,-43.9334309450786,"Stratified","Glacial"
"ecan-00341",2008,"TLI",3.11747831352333,47193,"lake alexandrina mid lake, surface","ecan","canterbury",170.45382149692,-43.9334309450786,"Stratified","Glacial"
"ecan-00341",2009,"TLI",3.29129705174562,47193,"lake alexandrina mid lake, surface","ecan","canterbury",170.45382149692,-43.9334309450786,"Stratified","Glacial"
"ecan-00341",2010,"TLI",3.0885728536185,47193,"lake alexandrina mid lake, surface","ecan","canterbury",170.45382149692,-43.9334309450786,"Stratified","Glacial"
"ecan-00341",2011,"TLI",2.91402312689078,47193,"lake alexandrina mid lake, surface","ecan","canterbury",170.45382149692,-43.9334309450786,"Stratified","Glacial"
"ecan-00341",2012,"TLI",3.06140794056588,47193,"lake alexandrina mid lake, surface","ecan","canterbury",170.45382149692,-43.9334309450786,"Stratified","Glacial"
"ecan-00341",2013,"TLI",2.96745068171504,47193,"lake alexandrina mid lake, surface","ecan","canterbury",170.45382149692,-43.9334309450786,"Stratified","Glacial"
"ecan-00341",2014,"TLI",3.19697497482385,47193,"lake alexandrina mid lake, surface","ecan","canterbury",170.45382149692,-43.9334309450786,"Stratified","Glacial"
"ecan-00341",2015,"TLI",3.04743728927772,47193,"lake alexandrina mid lake, surface","ecan","canterbury",170.45382149692,-43.9334309450786,"Stratified","Glacial"
"ecan-00341",2016,"TLI",3.00796682001755,47193,"lake alexandrina mid lake, surface","ecan","canterbury",170.45382149692,-43.9334309450786,"Stratified","Glacial"
"ecan-00341",2017,"TLI",3.25483345653263,47193,"lake alexandrina mid lake, surface","ecan","canterbury",170.45382149692,-43.9334309450786,"Stratified","Glacial"
"ecan-00341",2018,"TLI",2.92855998708371,47193,"lake alexandrina mid lake, surface","ecan","canterbury",170.45382149692,-43.9334309450786,"Stratified","Glacial"
"ecan-00342",2004,"TLI",2.78588730489904,41299,"lake emma centre, surface","ecan","canterbury",171.107330848913,-43.6354061240519,"Polymictic","Glacial"
"ecan-00342",2005,"TLI",4.00910639040537,41299,"lake emma centre, surface","ecan","canterbury",171.107330848913,-43.6354061240519,"Polymictic","Glacial"
"ecan-00342",2006,"TLI",3.92621117147566,41299,"lake emma centre, surface","ecan","canterbury",171.107330848913,-43.6354061240519,"Polymictic","Glacial"
"ecan-00342",2007,"TLI",4.63984518865835,41299,"lake emma centre, surface","ecan","canterbury",171.107330848913,-43.6354061240519,"Polymictic","Glacial"
"ecan-00342",2008,"TLI",6.19861717860267,41299,"lake emma centre, surface","ecan","canterbury",171.107330848913,-43.6354061240519,"Polymictic","Glacial"
"ecan-00342",2009,"TLI",5.56528304634076,41299,"lake emma centre, surface","ecan","canterbury",171.107330848913,-43.6354061240519,"Polymictic","Glacial"
"ecan-00342",2010,"TLI",4.25666877321292,41299,"lake emma centre, surface","ecan","canterbury",171.107330848913,-43.6354061240519,"Polymictic","Glacial"
"ecan-00342",2011,"TLI",4.76328692417593,41299,"lake emma centre, surface","ecan","canterbury",171.107330848913,-43.6354061240519,"Polymictic","Glacial"
"ecan-00342",2012,"TLI",3.42120708344492,41299,"lake emma centre, surface","ecan","canterbury",171.107330848913,-43.6354061240519,"Polymictic","Glacial"
"ecan-00342",2013,"TLI",3.80380869383339,41299,"lake emma centre, surface","ecan","canterbury",171.107330848913,-43.6354061240519,"Polymictic","Glacial"
"ecan-00342",2014,"TLI",3.55764887385109,41299,"lake emma centre, surface","ecan","canterbury",171.107330848913,-43.6354061240519,"Polymictic","Glacial"
"ecan-00342",2015,"TLI",3.70458811229646,41299,"lake emma centre, surface","ecan","canterbury",171.107330848913,-43.6354061240519,"Polymictic","Glacial"
"ecan-00342",2016,"TLI",4.61131736585929,41299,"lake emma centre, surface","ecan","canterbury",171.107330848913,-43.6354061240519,"Polymictic","Glacial"
"ecan-00342",2017,"TLI",4.91154031670762,41299,"lake emma centre, surface","ecan","canterbury",171.107330848913,-43.6354061240519,"Polymictic","Glacial"
"ecan-00342",2018,"TLI",4.28422193350092,41299,"lake emma centre, surface","ecan","canterbury",171.107330848913,-43.6354061240519,"Polymictic","Glacial"
"ecan-00343",2004,"TLI",2.21585943896832,41306,"lake camp centre, surface","ecan","canterbury",171.055929666188,-43.6147393990935,"Polymictic","Glacial"
"ecan-00343",2005,"TLI",2.63386047441971,41306,"lake camp centre, surface","ecan","canterbury",171.055929666188,-43.6147393990935,"Polymictic","Glacial"
"ecan-00343",2006,"TLI",2.77104787704546,41306,"lake camp centre, surface","ecan","canterbury",171.055929666188,-43.6147393990935,"Polymictic","Glacial"
"ecan-00343",2007,"TLI",3.18346421206719,41306,"lake camp centre, surface","ecan","canterbury",171.055929666188,-43.6147393990935,"Polymictic","Glacial"
"ecan-00343",2008,"TLI",3.09078746990692,41306,"lake camp centre, surface","ecan","canterbury",171.055929666188,-43.6147393990935,"Polymictic","Glacial"
"ecan-00343",2009,"TLI",3.35522750614897,41306,"lake camp centre, surface","ecan","canterbury",171.055929666188,-43.6147393990935,"Polymictic","Glacial"
"ecan-00343",2010,"TLI",2.93033332721707,41306,"lake camp centre, surface","ecan","canterbury",171.055929666188,-43.6147393990935,"Polymictic","Glacial"
"ecan-00343",2011,"TLI",3.25683813796344,41306,"lake camp centre, surface","ecan","canterbury",171.055929666188,-43.6147393990935,"Polymictic","Glacial"
"ecan-00343",2012,"TLI",3.15794579675162,41306,"lake camp centre, surface","ecan","canterbury",171.055929666188,-43.6147393990935,"Polymictic","Glacial"
"ecan-00343",2013,"TLI",3.40572782845823,41306,"lake camp centre, surface","ecan","canterbury",171.055929666188,-43.6147393990935,"Polymictic","Glacial"
"ecan-00343",2014,"TLI",3.03865621523716,41306,"lake camp centre, surface","ecan","canterbury",171.055929666188,-43.6147393990935,"Polymictic","Glacial"
"ecan-00343",2015,"TLI",3.21775564459227,41306,"lake camp centre, surface","ecan","canterbury",171.055929666188,-43.6147393990935,"Polymictic","Glacial"
"ecan-00343",2016,"TLI",3.36376206384609,41306,"lake camp centre, surface","ecan","canterbury",171.055929666188,-43.6147393990935,"Polymictic","Glacial"
"ecan-00343",2017,"TLI",3.16663747899424,41306,"lake camp centre, surface","ecan","canterbury",171.055929666188,-43.6147393990935,"Polymictic","Glacial"
"ecan-00343",2018,"TLI",3.33510024893836,41306,"lake camp centre, surface","ecan","canterbury",171.055929666188,-43.6147393990935,"Polymictic","Glacial"
"ecan-00344",2004,"TLI",2.52529841727558,41305,"lake clearwater centre, surface","ecan","canterbury",171.052153456875,-43.6038440169452,"Polymictic","Glacial"
"ecan-00344",2005,"TLI",2.96739644158191,41305,"lake clearwater centre, surface","ecan","canterbury",171.052153456875,-43.6038440169452,"Polymictic","Glacial"
"ecan-00344",2006,"TLI",3.37719422923642,41305,"lake clearwater centre, surface","ecan","canterbury",171.052153456875,-43.6038440169452,"Polymictic","Glacial"
"ecan-00344",2007,"TLI",3.60345126899597,41305,"lake clearwater centre, surface","ecan","canterbury",171.052153456875,-43.6038440169452,"Polymictic","Glacial"
"ecan-00344",2008,"TLI",4.15826189835383,41305,"lake clearwater centre, surface","ecan","canterbury",171.052153456875,-43.6038440169452,"Polymictic","Glacial"
"ecan-00344",2009,"TLI",3.9660895627399,41305,"lake clearwater centre, surface","ecan","canterbury",171.052153456875,-43.6038440169452,"Polymictic","Glacial"
"ecan-00344",2010,"TLI",4.13496144721945,41305,"lake clearwater centre, surface","ecan","canterbury",171.052153456875,-43.6038440169452,"Polymictic","Glacial"
"ecan-00344",2011,"TLI",4.10488745433221,41305,"lake clearwater centre, surface","ecan","canterbury",171.052153456875,-43.6038440169452,"Polymictic","Glacial"
"ecan-00344",2012,"TLI",3.92849774168727,41305,"lake clearwater centre, surface","ecan","canterbury",171.052153456875,-43.6038440169452,"Polymictic","Glacial"
"ecan-00344",2013,"TLI",3.75299634791646,41305,"lake clearwater centre, surface","ecan","canterbury",171.052153456875,-43.6038440169452,"Polymictic","Glacial"
"ecan-00344",2014,"TLI",3.13910011123025,41305,"lake clearwater centre, surface","ecan","canterbury",171.052153456875,-43.6038440169452,"Polymictic","Glacial"
"ecan-00344",2015,"TLI",3.96608375842702,41305,"lake clearwater centre, surface","ecan","canterbury",171.052153456875,-43.6038440169452,"Polymictic","Glacial"
"ecan-00344",2016,"TLI",3.83019188705267,41305,"lake clearwater centre, surface","ecan","canterbury",171.052153456875,-43.6038440169452,"Polymictic","Glacial"
"ecan-00344",2017,"TLI",4.00423968660433,41305,"lake clearwater centre, surface","ecan","canterbury",171.052153456875,-43.6038440169452,"Polymictic","Glacial"
"ecan-00344",2018,"TLI",3.75578052748279,41305,"lake clearwater centre, surface","ecan","canterbury",171.052153456875,-43.6038440169452,"Polymictic","Glacial"
"ecan-00345",2004,"TLI",0.912793227455205,47228,"lake tekapo centre, surface","ecan","canterbury",170.527998090914,-43.9346611422597,"Stratified","Glacial"
"ecan-00345",2005,"TLI",1.37431289620446,47228,"lake tekapo centre, surface","ecan","canterbury",170.527998090914,-43.9346611422597,"Stratified","Glacial"
"ecan-00345",2006,"TLI",1.45320852317223,47228,"lake tekapo centre, surface","ecan","canterbury",170.527998090914,-43.9346611422597,"Stratified","Glacial"
"ecan-00345",2007,"TLI",1.43619133707527,47228,"lake tekapo centre, surface","ecan","canterbury",170.527998090914,-43.9346611422597,"Stratified","Glacial"
"ecan-00345",2008,"TLI",1.32450940654919,47228,"lake tekapo centre, surface","ecan","canterbury",170.527998090914,-43.9346611422597,"Stratified","Glacial"
"ecan-00345",2009,"TLI",1.89208359732565,47228,"lake tekapo centre, surface","ecan","canterbury",170.527998090914,-43.9346611422597,"Stratified","Glacial"
"ecan-00345",2010,"TLI",2.07449606723534,47228,"lake tekapo centre, surface","ecan","canterbury",170.527998090914,-43.9346611422597,"Stratified","Glacial"
"ecan-00345",2011,"TLI",1.9333080504616,47228,"lake tekapo centre, surface","ecan","canterbury",170.527998090914,-43.9346611422597,"Stratified","Glacial"
"ecan-00345",2012,"TLI",1.81495503659736,47228,"lake tekapo centre, surface","ecan","canterbury",170.527998090914,-43.9346611422597,"Stratified","Glacial"
"ecan-00345",2013,"TLI",1.46220473951478,47228,"lake tekapo centre, surface","ecan","canterbury",170.527998090914,-43.9346611422597,"Stratified","Glacial"
"ecan-00345",2014,"TLI",1.4925567948863,47228,"lake tekapo centre, surface","ecan","canterbury",170.527998090914,-43.9346611422597,"Stratified","Glacial"
"ecan-00345",2015,"TLI",1.49485623098848,47228,"lake tekapo centre, surface","ecan","canterbury",170.527998090914,-43.9346611422597,"Stratified","Glacial"
"ecan-00345",2016,"TLI",1.38430617516983,47228,"lake tekapo centre, surface","ecan","canterbury",170.527998090914,-43.9346611422597,"Stratified","Glacial"
"ecan-00345",2017,"TLI",1.2406393709716,47228,"lake tekapo centre, surface","ecan","canterbury",170.527998090914,-43.9346611422597,"Stratified","Glacial"
"ecan-00345",2018,"TLI",1.31001563059898,47228,"lake tekapo centre, surface","ecan","canterbury",170.527998090914,-43.9346611422597,"Stratified","Glacial"
"ecan-00346",2006,"TLI",1.43901118367684,45514,"lake ohau mid lake","ecan","canterbury",169.878326750225,-44.2731125870855,"Stratified","Glacial"
"ecan-00346",2007,"TLI",1.73438703494428,45514,"lake ohau mid lake","ecan","canterbury",169.878326750225,-44.2731125870855,"Stratified","Glacial"
"ecan-00346",2008,"TLI",1.13667746520734,45514,"lake ohau mid lake","ecan","canterbury",169.878326750225,-44.2731125870855,"Stratified","Glacial"
"ecan-00346",2009,"TLI",1.87490210376222,45514,"lake ohau mid lake","ecan","canterbury",169.878326750225,-44.2731125870855,"Stratified","Glacial"
"ecan-00346",2010,"TLI",2.26329874054416,45514,"lake ohau mid lake","ecan","canterbury",169.878326750225,-44.2731125870855,"Stratified","Glacial"
"ecan-00346",2011,"TLI",1.80831062919785,45514,"lake ohau mid lake","ecan","canterbury",169.878326750225,-44.2731125870855,"Stratified","Glacial"
"ecan-00346",2012,"TLI",1.60642172809125,45514,"lake ohau mid lake","ecan","canterbury",169.878326750225,-44.2731125870855,"Stratified","Glacial"
"ecan-00346",2013,"TLI",2.00958141235846,45514,"lake ohau mid lake","ecan","canterbury",169.878326750225,-44.2731125870855,"Stratified","Glacial"
"ecan-00346",2014,"TLI",1.50303513091227,45514,"lake ohau mid lake","ecan","canterbury",169.878326750225,-44.2731125870855,"Stratified","Glacial"
"ecan-00346",2015,"TLI",1.37840195708453,45514,"lake ohau mid lake","ecan","canterbury",169.878326750225,-44.2731125870855,"Stratified","Glacial"
"ecan-00346",2016,"TLI",1.71199283044979,45514,"lake ohau mid lake","ecan","canterbury",169.878326750225,-44.2731125870855,"Stratified","Glacial"
"ecan-00346",2017,"TLI",1.59804599509021,45514,"lake ohau mid lake","ecan","canterbury",169.878326750225,-44.2731125870855,"Stratified","Glacial"
"ecan-00346",2018,"TLI",1.60170559688303,45514,"lake ohau mid lake","ecan","canterbury",169.878326750225,-44.2731125870855,"Stratified","Glacial"
